place_name,latitude,longitude,rating,review_text,Shop_Type
blank space coffee dvo,7.0849971,125.5999339,5,"they have nice & umami matcha and di nakakasawa, barista helped recommend which region to pick kung ano best sellers so i quite enjoyed their reco. went around 11pm, was expecting it to be quieter but meron students na nagjamminv and sing. it was okay with me but medyo loud na siya na i couldn't really enjoy the interior of the place :,) also very minimal seats and small space but a nice atmosphere.",Coffee
blank space coffee dvo,7.0849971,125.5999339,5,"Great place to tambay, i like their matcha. As someone who prefers sweet and nutty, their matcha suits my palette so well. Definitely recommend!",Coffee
blank space coffee dvo,7.0849971,125.5999339,5,"This small coffee shop might be easy to miss if you aren't paying attention. It's small, cozy and clean once inside. After looking over the menu I decided on the Iced Black Tonic and Mint. The drink was refreshing, bold, smooth and just a hint of mint and citrus to keep my attention. Very enjoyable! The CR was clean, but no WiFi.",Coffee
blank space coffee dvo,7.0849971,125.5999339,4,"We visited Blank Space Coffee on a Sunday morning and appreciated the ample parking space. The cafe itself is quite small and intentionally dark, likely in keeping with its moody, minimalist theme. While this may appeal to those who enjoy a more introspective setting, it might feel a bit enclosed for others. We tried the dirty matcha, matcha latte V2, and a revel bar. At first sip, the matcha flavor was subtle, but it gradually developed into a more pronounced and well-balanced taste, bold yet not overpowering. I did find that I enjoyed the drinks more after asking for extra ice. The dirty matcha had a pleasant coffee kick that was smooth and didn't cause any stomach discomfort, which I personally appreciated. It struck a nice balance between being robust but not too acidic. That said, considering the portion size, I found the drinks slightly on the pricier side relative to the usual rates in Davao's coffee and matcha scene. The revel bar was a standout. It was generously sized for ₱100, moist, and not overly sweet. It felt like good value for money and complemented the drinks well. One downside during our visit was when we asked for a sales invoice and were told none could be provided. As a business, especially one that charges relatively premium prices, having proper documentation like a sales invoice is important and expected, so that was a bit of a letdown. Another thing to note is that they do not provide service water; instead, bottled water is offered at ₱20 per bottle. As for service, the two staff members on duty during our visit seemed a bit reserved and disengaged. While service was still efficient, a warmer interaction would definitely elevate the overall customer experience.",Coffee
blank space coffee dvo,7.0849971,125.5999339,4,"The place is small, quiet, and has limited seating. The size of the drink didn't quite match the price. I'd rate their matcha a 7/10 — good, but there's room for improvement.",Coffee
blank space coffee dvo,7.0849971,125.5999339,4,"As this used to open at 3 p.m. therefore, my many failed tries to make the trip. But a few days ago, the metal slats were literally rolled up in the mornings. So, they now open at 9 a.m. (correct me if I'm wrong). Parking was tight but the Black Tonic, Hojicha Latte, Matcha and Revel Bars for takeout were all surprisingly good. The clean narrow nook, nice staff, short menu were modest in prices and notable for yet another round.",Coffee
blank space coffee dvo,7.0849971,125.5999339,4,"Parking is hard to find. Happy latte and matcha latte were really good. This place is usually packed, was surprised to see it empty on a friday afternoon. Place is small and there are only a few tables available",Coffee
blank space coffee dvo,7.0849971,125.5999339,5,"Went here with my friends, we all loved the matcha. I especially love what I ordered which is strawberry matcha in soy milk. The ambiance is relaxing because of the room's lighting. It's not a very big place, but it is nice.",Coffee
blank space coffee dvo,7.0849971,125.5999339,4,I would definitely recommend Blank Space Coffee to anyone looking for a great cup of coffee and a chill place to hang out with friends. The atmosphere here is very relaxing and inviting though you might hear the staffs have an impromptu jam session when you visit.,Coffee
blank space coffee dvo,7.0849971,125.5999339,5,"literally, this place is a blank canvas — no theme, no flashy vibe, just plain and simple, but whole. ❤️ it's a nice little nook where you could read a book while enjoying your cup of coffee (which exceeded my expectations!) I ordered an iced spanish latte and paired it with oatmilk, and even if I already had my own idea of what to order, the barista politely informed me of the beans they were using today. Plus points for good customer service. it's a beautiful cafe that serves really good coffee--- you'd hate to disrupt the peace that it has; you just want to be a part of it.",Coffee
