place_name,latitude,longitude,rating,review_text
"Slate Coffee + Deli",7.0849971,125.5999339,5,"The food was great! We ordered their Chicken Alfredo Pasta which was so delicious. Their coffee tastes great as well although some of them may be an acquired taste. The sandwiches tasted great. It wasn't that expensive given that their portion of the food was generous. Overall, it was definitely a place you can recommend."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"I love the ambiance of this place! Located on the second floor of a car wash, it has a fast Wi-Fi and a good Spanish latte. Their aglio olio was a bit too oily for my taste, but overall, it's a great spot. 👍"
"Slate Coffee + Deli",7.0849971,125.5999339,4,"Located at the 2nd floor. Its a nice spot for you to wait while your car to be washed. Haven’t tried any of their food but the coffee was so good. Seasalt Latte is so good, I could cry. Place is just small and it can easily get crowded especially when its class hours when students are visiting from their vacant time. Mop is only gcash personal qr (not merchant) and cash. I hope you’ll accept card payment soon."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"It is a cozy, industrial themed cafe located at the 2nd floor of a car wash and auto detailing. If you want a place to read, study, or work, this could be the right place if they have few customers. I love the ambiance and their background music is not that loud. I ordered take out for grilled cheese with tomato dip (4/5) and their matcha classic which is a 5⭐️ for me."
"Slate Coffee + Deli",7.0849971,125.5999339,4,"We love coming here for a quick meal! The cheesesteak is a total standout and a consistent favorite for us. We tried the pesto pasta this time too, and it was good. Friendly service and a really nice vibe inside the restaurant. A solid choice!"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"If you’re looking for a cozy coffee shop where you can work and get fast wifi, this cafe is for you. You just have to go up to the 2nd floor, though so not recommended for PWDs Didn’t try any of the sandwiches but all the drinks we ordered were spot on! Loved the biscoff latte and matcha latte. Wished they have bigger drink sizes, though. Super bitin! 😆 Will definitely come back if there’s a chance."
"Slate Coffee + Deli",7.0849971,125.5999339,4,"Eyeing this for weeks already but was having multiple thoughts with curbside parking. Only chance I got was for an early carwash on the same grounds. Menu was chalked on the wall. Not a sucker for grilled cheese but it was filling. I’m thankful for the tomato salsa dip twist, drowning the oily cheesiness altogether. Café concept was charming. Kitchen would have been better located upstairs for food prep as the sight of it (food order) exposed traveling up the steps didn’t sit very well with me. The wait and stay was delightful. Eager for a repeat."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"Tucked inside Top Secret Auto Detailing Shop, this place has great coffee! Beans were fresh and milk was steamed to perfection (not too hot). Plant-based milk substitute available, and i love that their matcha and horchata are already oat-based. Yum also the sandwiches! Well seasoned and juicy yung chicken. Must try: Dirty Horchata and Grilled Cheese (no pic kasi naubos kaagad) ❤️ 🔥"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"The americano is perfect, can taste the nut and chocolate flavor of the beans, that’s a good one! Sandwich is good ( a little salty), but I am willing to come back again and try other flavors"
"Slate Coffee + Deli",7.0849971,125.5999339,3,"Me and my friends ordered drinks here for the night to kill time, their coffee was delicious, especially the matcha. Unfortunately, my order, the horchata, was really disappointing. I expected it to be just as good because of the great reviews, but it was foul to the point I couldn't even finish half of it. I'd say their horchata is probably a hit or miss, but aside from that, the rest of the drinks were enjoyable."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"♥️"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"The drinks were amazing! It hits you right on the spot. The baristas are really kind too. Modern and cozy coffee spot. Theres also board/card games to keep you and your friends busy while chit chatting!"
"Slate Coffee + Deli",7.0849971,125.5999339,1,"Love the vibe and the food but how are you not open 20 minutes past your opening time? As well as just letting a customer wait way longer just for a barista to even arrive."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"Food is great. Great non-coffee drinks, notably the horchata. Couch comfy I sleep."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"The place is cozy, very welcoming staff, and the food is great. Will recommend to my friends 😊"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"Always open on time! Very good service, food and atmosphere!"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"My go-to for much needed matcha fix 💚"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"Good food and coffee, ambience is superb!"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"Grilled cheese sandwich + matcha heaven 😮 💨"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"🔥🔥🔥🧯"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"Vibes are immaculate."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"💯💯💯💯"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"I came here with a friend! The matcha latte was delicious."
"Slate Coffee + Deli",7.0849971,125.5999339,5,"The staff is friendly and the coffee is delicious, the best in Davao! <3"
"Slate Coffee + Deli",7.0849971,125.5999339,5,"no"
"Slate Coffee + Deli",7.0849971,125.5999339,5,""
"Slate Coffee + Deli",7.0849971,125.5999339,4,""
"Slate Coffee + Deli",7.0849971,125.5999339,5,""
"Slate Coffee + Deli",7.0849971,125.5999339,5,""
"Slate Coffee + Deli",7.0849971,125.5999339,5,""
"Slate Coffee + Deli",7.0849971,125.5999339,5,""
"Slate Coffee + Deli",7.0849971,125.5999339,5,""
